book_id,book_name,rates,price
1030,Charity's Cross (Charles Towne Belles #4),1,41.24
1031,Bright Lines,5,39.07
1032,Bridget Jones's Diary (Bridget Jones #1),1,29.82
1033,Bounty (Colorado Mountain #7),4,37.26
1034,Blood Defense (Samantha Brinkman #1),3,20.3
1035,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",5,34.65
1036,Beyond Good and Evil,1,43.38
1037,Alice in Wonderland (Alice's Adventures in Wonderland #1),1,55.53
1038,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",4,57.06
1039,A Spy's Devotion (The Regency Spies of London #1),5,16.97
1040,1st to Die (Women's Murder Club #1),1,53.98
1041,"1,000 Places to See Before You Die",5,26.08
1042,It's Only the Himalayas,2,45.17
1043,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,4,49.43
1044,See America: A Celebration of Our National Parks & Treasured Sites,3,48.87
1045,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,2,36.94
1046,Under the Tuscan Sun,3,37.33
1047,A Summer In Europe,2,44.34
1048,The Great Railway Bazaar,1,30.54
1049,A Year in Provence (Provence #1),4,56.88
1050,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),1,23.21
1051,Neither Here nor There: Travels in Europe,3,38.95
1052,"1,000 Places to See Before You Die",5,26.08
1053,Sharp Objects,4,47.82
1054,"In a Dark, Dark Wood",1,19.63
1055,The Past Never Ends,4,56.5
1056,A Murder in Time,1,16.64
1057,The Murder of Roger Ackroyd (Hercule Poirot #4),4,44.1
1058,The Last Mile (Amos Decker #2),2,54.21
1059,That Darkness (Gardiner and Renner #1),1,13.92
1060,Tastes Like Fear (DI Marnie Rome #3),1,10.69
1061,A Time of Torment (Charlie Parker #14),5,48.35
1062,A Study in Scarlet (Sherlock Holmes #1),2,16.73
1063,Poisonous (Max Revere Novels #3),3,26.8
1064,Murder at the 42nd Street Library (Raymond Ambler #1),4,54.36
1065,Most Wanted,3,35.28
1066,Hide Away (Eve Duncan #20),1,11.84
1067,Boar Island (Anna Pigeon #19),3,59.48
1068,The Widow,2,27.26
1069,Playing with Fire,3,13.71
1070,What Happened on Beale Street (Secrets of the South Mysteries #2),5,25.37
1071,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),5,52.3
1072,Delivering the Truth (Quaker Midwife Mystery #1),4,20.89
1073,The Mysterious Affair at Styles (Hercule Poirot #1),4,24.8
1074,In the Woods (Dublin Murder Squad #1),2,38.38
1075,The Silkworm (Cormoran Strike #2),5,23.05
1076,The Exiled,3,43.45
1077,The Cuckoo's Calling (Cormoran Strike #1),1,19.21
1078,Extreme Prey (Lucas Davenport #26),3,25.4
1079,Career of Evil (Cormoran Strike #3),2,24.72
1080,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),4,57.7
1081,The Girl You Lost,5,12.29
1082,The Girl In The Ice (DCI Erika Foster #1),3,15.85
1083,Blood Defense (Samantha Brinkman #1),3,20.3
1084,1st to Die (Women's Murder Club #1),1,53.98
1085,Tipping the Velvet,1,53.74
1086,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,3,29.69
1087,A Flight of Arrows (The Pathfinders #2),5,55.53
1088,The House by the Lake,1,36.95
1089,Mrs. Houdini,5,30.25
1090,The Marriage of Opposites,4,28.08
1091,Glory over Everything: Beyond The Kitchen House,3,45.84
1092,"Love, Lies and Spies",2,20.55
1093,A Paris Apartment,4,39.01
1094,Lilac Girls,2,17.28
1095,The Constant Princess (The Tudor Court #1),3,16.62
1096,The Invention of Wings,1,37.34
1097,World Without End (The Pillars of the Earth #2),4,32.97
1098,The Passion of Dolssa,5,28.32
1099,Girl With a Pearl Earring,1,26.77
1100,Voyager (Outlander #3),5,21.07
1101,The Red Tent,5,35.66
1102,The Last Painting of Sara de Vos,2,55.55
1103,The Guernsey Literary and Potato Peel Pie Society,1,49.53
1104,Girl in the Blue Coat,2,46.83
1105,Between Shades of Gray,5,20.79
1106,While You Were Mine,5,41.32
1107,The Secret Healer,3,34.56
1108,Starlark,3,25.83
1109,Lost Among the Living,4,27.7
1110,A Spy's Devotion (The Regency Spies of London #1),5,16.97
1111,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),5,52.29
1112,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),1,16.28
1113,This One Summer,4,19.49
1114,The Nameless City (The Nameless City #1),4,38.16
1115,"Saga, Volume 5 (Saga (Collected Editions) #5)",2,51.04
1116,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",3,50.4
1117,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",5,13.61
1118,"Pop Gun War, Volume 1: Gift",1,18.97
1119,Patience,3,10.16
1120,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",4,15.44
1121,orange: The Complete Collection 1 (orange: The Complete Collection #1),1,48.41
1122,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",2,46.91
1123,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",3,45.61
1124,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),2,19.92
1125,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",2,29.17
1126,I am a Hero Omnibus Volume 1,3,54.63
1127,"Giant Days, Vol. 2 (Giant Days #5-8)",2,22.11
1128,Danganronpa Volume 1,4,51.99
1129,"Codename Baboushka, Volume 1: The Conclave of Death",4,36.72
1130,Camp Midnight,4,17.08
1131,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",2,37.92
1132,The Shadow Hero (The Shadow Hero),1,33.14
1133,"Fables, Vol. 1: Legends in Exile (Fables #1)",4,41.62
1134,Batman: The Long Halloween (Batman),2,36.5
1135,Batman: The Dark Knight Returns (Batman),5,15.38
1136,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",4,37.34
1137,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",1,53.9
1138,Through the Woods,2,25.38
1139,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),5,11.89
1140,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",4,35.43
1141,Robin War,3,47.82
1142,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",2,25.48
1143,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",2,38.39
1144,Lowriders to the Center of the Earth (Lowriders in Space #2),2,51.51
1145,El Deafo,5,57.62
1146,Batman: Europa,2,32.01
1147,Art Ops Vol. 1,3,48.8
1148,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",2,10.9
1149,"Fruits Basket, Vol. 9 (Fruits Basket #9)",4,33.95
1150,Roller Girl,5,14.1
1151,"Fruits Basket, Vol. 7 (Fruits Basket #7)",1,19.57
1152,"Fruits Basket, Vol. 6 (Fruits Basket #6)",4,20.96
1153,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",3,36.39
1154,"Fruits Basket, Vol. 5 (Fruits Basket #5)",1,16.33
1155,"Death Note, Vol. 5: Whiteout (Death Note #5)",1,52.41
1156,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",2,27.88
1157,"Fruits Basket, Vol. 4 (Fruits Basket #4)",4,50.44
1158,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",3,14.41
1159,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",5,55.55
1160,"Saga, Volume 3 (Saga (Collected Editions) #3)",5,21.57
1161,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),3,43.63
1162,Persepolis: The Story of a Childhood (Persepolis #1-2),1,39.13
1163,Original Fake,3,31.45
1164,"Grayson, Vol 3: Nemesis (Grayson #3)",1,42.72
1165,"Fruits Basket, Vol. 3 (Fruits Basket #3)",2,45.17
1166,"Black Butler, Vol. 1 (Black Butler #1)",1,49.31
1167,Awkward,2,38.02
1168,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",1,54.81
1169,"Saga, Volume 2 (Saga (Collected Editions) #2)",3,11.75
1170,"Fruits Basket, Vol. 2 (Fruits Basket #2)",5,11.64
1171,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",4,18.51
1172,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",2,36.52
1173,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",3,54.12
1174,The Complete Maus (Maus #1-2),3,10.64
1175,"Skip Beat!, Vol. 01 (Skip Beat! #1)",3,42.12
1176,"Saga, Volume 1 (Saga (Collected Editions) #1)",1,28.48
1177,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",5,46.96
1178,"Paper Girls, Vol. 1 (Paper Girls #1-5)",4,21.71
1179,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",3,29.87
1180,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",4,39.39
1181,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",3,45.24
1182,"Giant Days, Vol. 1 (Giant Days #1-4)",4,56.76
1183,"Fruits Basket, Vol. 1 (Fruits Basket #1)",5,40.28
1184,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",5,34.65
1185,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",4,57.06
1186,The Secret Garden,4,15.08
1187,The Metamorphosis,1,28.58
1188,The Pilgrim's Progress,2,50.26
1189,The Hound of the Baskervilles (Sherlock Holmes #5),2,14.82
1190,Little Women (Little Women #1),4,28.07
1191,Gone with the Wind,3,32.49
1192,Candide,3,58.63
1193,Animal Farm,3,57.22
1194,Wuthering Heights,3,17.73
1195,The Picture of Dorian Gray,2,29.7
1196,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),4,26.78
1197,Beowulf,2,38.35
1198,And Then There Were None,2,35.01
1199,The Story of Hong Gildong,4,43.19
1200,The Little Prince,2,45.42
1201,Sense and Sensibility,1,37.46
1202,Of Mice and Men,2,47.11
1203,Emma,2,32.93
1204,Alice in Wonderland (Alice's Adventures in Wonderland #1),1,55.53
1205,Sophie's World,5,15.94
1206,The Death of Humanity: and the Case for Life,4,58.11
1207,The Stranger,4,17.44
1208,Proofs of God: Classical Arguments from Tertullian to Barth,1,54.21
1209,Kierkegaard: A Christian Missionary to Christians,1,47.13
1210,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",5,29.93
1211,Critique of Pure Reason,1,20.75
1212,"Run, Spot, Run: The Ethics of Keeping Pets",1,20.02
1213,The Nicomachean Ethics,1,36.34
1214,Meditations,2,25.89
1215,Beyond Good and Evil,1,43.38
1216,Chase Me (Paris Nights #2),5,25.27
1217,Black Dust,5,34.53
1218,Her Backup Boyfriend (The Sorensen Family #1),1,33.97
1219,First and First (Five Boroughs #3),4,15.97
1220,Fifty Shades Darker (Fifty Shades #2),1,21.96
1221,The Wedding Dress,1,24.12
1222,Suddenly in Love (Lake Haven #1),2,55.99
1223,Something More Than This,4,16.24
1224,Doing It Over (Most Likely To #1),3,35.61
1225,The Wedding Pact (The O'Malleys #2),3,32.61
1226,Hold Your Breath (Search and Rescue #1),1,28.82
1227,Dirty (Dive Bar #1),4,40.83
1228,Take Me Home Tonight (Rock Star Romance #3),3,53.98
1229,Off the Hook (Fishing for Trouble #1),3,47.67
1230,A Gentleman's Position (Society of Gentlemen #3),5,14.75
1231,"Sit, Stay, Love",3,20.9
1232,A Girl's Guide to Moving On (New Beginnings #2),1,31.3
1233,The Perfect Play (Play by Play #1),3,59.99
1234,Dark Lover (Black Dagger Brotherhood #1),1,12.87
1235,Changing the Game (Play by Play #2),3,13.38
1236,A Walk to Remember,1,56.43
1237,The Purest Hook (Second Circle Tattoos #3),1,12.25
1238,The Obsession,1,45.43
1239,Reservations for Two,3,11.1
1240,Best of My Love (Fool's Gold #20),2,27.41
1241,Where Lightning Strikes (Bleeding Stars #3),3,39.77
1242,This One Moment (Pushing Limits #1),1,48.71
1243,"Rhythm, Chord & Malykhin",2,28.34
1244,My Perfect Mistake (Over the Top #1),2,38.92
1245,Listen to Me (Fusion #1),3,58.99
1246,Imperfect Harmony,4,34.74
1247,Fighting Fate (Fighting #6),3,39.24
1248,Deep Under (Walker Security #1),5,47.09
1249,Charity's Cross (Charles Towne Belles #4),1,41.24
1250,Bounty (Colorado Mountain #7),4,37.26
1251,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,4,57.36
1252,Will You Won't You Want Me?,3,13.86
1253,Keep Me Posted,4,20.46
1254,Grey (Fifty Shades #4),4,48.49
1255,Meternity,3,43.58
1256,Some Women,5,13.73
1257,Shopaholic Ties the Knot (Shopaholic #3),5,48.39
1258,Can You Keep a Secret?,1,21.94
1259,Twenties Girl,2,42.8
1260,The Undomestic Goddess,4,45.75
1261,The Nanny Diaries (Nanny #1),5,52.53
1262,The Devil Wears Prada (The Devil Wears Prada #1),1,44.29
1263,Something Borrowed (Darcy & Rachel #1),5,48.96
1264,Something Blue (Darcy & Rachel #2),1,54.62
1265,I've Got Your Number,1,19.69
1266,The Edge of Reason (Bridget Jones #2),4,19.18
1267,Bridget Jones's Diary (Bridget Jones #1),1,29.82
1268,Soumission,1,50.1
1269,Private Paris (Private #10),5,47.61
1270,"We Love You, Charlie Freeman",5,50.27
1271,Thirst,5,17.27
1272,The Murder That Never Was (Forensic Instincts #5),3,54.11
1273,Tuesday Nights in 1980,2,21.04
1274,The Vacationers,4,42.15
1275,The Regional Office Is Under Attack!,5,51.36
1276,Finders Keepers (Bill Hodges Trilogy #2),5,53.53
1277,The Time Keeper,5,27.88
1278,The Testament of Mary,4,52.67
1279,The First Hostage (J.B. Collins #2),3,25.85
1280,Take Me with You,3,45.21
1281,Still Life with Bread Crumbs,3,26.41
1282,Shtum,4,55.84
1283,My Name Is Lucy Barton,1,41.56
1284,My Mrs. Brown,3,24.48
1285,Mr. Mercedes (Bill Hodges Trilogy #1),1,28.9
1286,I Am Pilgrim (Pilgrim #1),4,10.6
1287,Eligible (The Austen Project #4),3,27.09
1288,Eight Hundred Grapes,4,14.39
1289,Dear Mr. Knightley,5,11.21
1290,Cometh the Hour (The Clifton Chronicles #6),3,25.01
1291,Balloon Animals,3,17.03
1292,A Man Called Ove,1,39.72
1293,The Silent Sister (Riley MacPherson #1),5,46.29
1294,The Dinner Party,2,56.54
1295,The Improbability of Love,1,59.45
1296,Mothering Sunday,2,13.34
1297,Lies and Other Acts of Love,1,45.14
1298,Daredevils,3,16.34
1299,11/22/63,3,48.48
1300,The Shack,1,28.03
1301,The High Mountains of Portugal,1,51.15
1302,Miller's Valley,2,58.54
1303,Hystopia: A Novel,4,21.96
1304,The Bourne Identity (Jason Bourne #1),4,42.78
1305,Sister Dear,4,40.2
1306,Memoirs of a Geisha,3,49.67
1307,Me Before You (Me Before You #1),1,19.02
1308,Deception Point,4,40.32
1309,The Little Paris Bookshop,3,24.73
1310,The Firm,3,45.56
1311,The Expatriates,2,44.58
1312,Siddhartha,5,34.22
1313,Last One Home (New Beginnings #1),3,59.98
1314,Digital Fortress,5,58
1315,Atlas Shrugged,5,26.58
1316,Three-Martini Lunch,3,23.21
1317,The Nightingale,4,26.26
1318,The Infinities,1,27.41
1319,The Husband's Secret,5,52.51
1320,The Da Vinci Code (Robert Langdon #2),2,22.96
1321,The Art of Fielding,1,22.1
1322,Lila (Gilead #3),3,12.47
1323,Jurassic Park (Jurassic Park #1),1,44.97
1324,Inferno (Robert Langdon #4),5,41
1325,Crazy Rich Asians (Crazy Rich Asians #1),5,49.13
1326,Big Little Lies,1,22.11
1327,The Course of Love,3,16.78
1328,When I'm Gone,3,51.96
1329,The Silent Wife,5,12.34
1330,The Bette Davis Club,3,30.66
1331,Kitchens of the Great Midwest,5,57.2
1332,Bright Lines,5,39.07
1333,Birdsong: A Story in Pictures,3,54.64
1334,The Bear and the Piano,1,36.89
1335,The Secret of Dreadwillow Carse,1,56.13
1336,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,4,58.08
1337,Little Red,3,13.47
1338,Walt Disney's Alice in Wonderland,5,12.96
1339,Twenty Yawns,2,22.08
1340,Rain Fish,3,23.57
1341,Once Was a Time,2,18.28
1342,Luis Paints the World,3,53.95
1343,Nap-a-Roo,1,25.08
1344,The Whale,4,35.96
1345,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",3,52.87
1346,Raymie Nightingale,2,34.41
1347,Playing from the Heart,1,32.38
1348,Maybe Something Beautiful: How Art Transformed a Neighborhood,1,22.54
1349,The Wild Robot,3,56.07
1350,The Thing About Jellyfish,1,48.77
1351,The Lonely Ones,5,43.59
1352,The Day the Crayons Came Home (Crayons),5,26.33
1353,The Cat in the Hat (Beginner Books B-1),2,16.26
1354,Red: The True Story of Red Riding Hood,3,28.54
1355,Horrible Bear!,2,37.52
1356,Green Eggs and Ham (Beginner Books B-16),4,10.79
1357,Counting Thyme,1,10.62
1358,Are We There Yet?,3,10.66
1359,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),4,52.88
1360,Matilda,1,28.34
1361,Charlie and the Chocolate Factory (Charlie Bucket #1),3,22.85
1362,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",2,37.97
1363,You Are What You Love: The Spiritual Power of Habit,4,21.87
1364,God: The Most Unpleasant Character in All Fiction,5,30.03
1365,The Book of Mormon,3,24.57
1366,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",1,27.62
1367,The Bhagavad Gita,3,57.49
1368,Choosing Our Religion: The Spiritual Lives of America's Nones,4,28.42
1369,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,5,40.3
1370,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,3,31.05
1371,Reasons to Stay Alive,2,26.41
1372,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,5,23.11
1373,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",4,44.18
1374,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,3,31.12
1375,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3,16.77
1376,The Gutsy Girl: Escapades for Your Life of Epic Adventure,1,37.13
1377,The Electric Pencil: Drawings from Inside State Hospital No. 3,1,56.06
1378,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,4,41.83
1379,Reskilling America: Learning to Labor in the Twenty-First Century,2,19.83
1380,In the Country We Love: My Family Divided,4,22
1381,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,2,54.35
1382,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,5,29.14
1383,Algorithms to Live By: The Computer Science of Human Decisions,1,30.81
1384,The Power of Now: A Guide to Spiritual Enlightenment,2,43.54
1385,The Omnivore's Dilemma: A Natural History of Four Meals,2,38.21
1386,The Genius of Birds,1,17.24
1387,The Artist's Way: A Spiritual Path to Higher Creativity,5,38.49
1388,So You've Been Publicly Shamed,2,12.23
1389,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",3,19.43
1390,Big Magic: Creative Living Beyond Fear,3,30.8
1391,Becoming Wise: An Inquiry into the Mystery and Art of Living,2,27.43
1392,Agnostic: A Spirited Manifesto,5,12.51
1393,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,4,38.2
1394,What's It Like in Space?: Stories from Astronauts Who've Been There,2,19.6
1395,The Year of Magical Thinking,2,43.04
1396,The Literature Book (Big Ideas Simply Explained),3,17.43
1397,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,1,15.77
1398,Swell: A Year of Waves,1,45.58
1399,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,2,21.95
1400,Looking for Lovely: Collecting the Moments that Matter,5,29.14
1401,Let It Out: A Journey Through Journaling,5,26.79
1402,Hamilton: The Revolution,3,58.79
1403,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",4,15.06
1404,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",5,51.75
1405,Buying In: The Secret Dialogue Between What We Buy and Who We Are,4,37.8
1406,Brain on Fire: My Month of Madness,5,49.32
1407,Abstract City,5,56.37
1408,13 Hours: The Inside Account of What Really Happened In Benghazi,1,27.06
1409,The Lonely City: Adventures in the Art of Being Alone,2,33.26
1410,The Diary of a Young Girl,3,59.9
1411,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,3,21.21
1412,Furiously Happy: A Funny Book About Horrible Things,4,41.46
1413,"The Sleep Revolution: Transforming Your Life, One Night at a Time",4,11.68
1414,"Mother, Can You Not?",5,16.89
1415,A Mother's Reckoning: Living in the Aftermath of Tragedy,3,19.53
1416,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",2,24.57
1417,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,2,35.92
1418,"Zero to One: Notes on Startups, or How to Build the Future",3,34.06
1419,Why Not Me?,1,17.76
1420,When Breath Becomes Air,2,39.36
1421,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",4,28.45
1422,Smarter Faster Better: The Secrets of Being Productive in Life and Business,5,38.89
1423,Rising Strong,3,21.82
1424,Man's Search for Meaning,3,29.48
1425,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",2,25.06
1426,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,3,12.55
1427,I Will Find You,1,44.21
1428,Brazen: The Courage to Find the You That's Been Hiding,2,19.22
1429,Between the World and Me,4,56.91
1430,Being Mortal: Medicine and What Matters in the End,4,55.06
1431,"A Murder Over a Girl: Justice, Gender, Junior High",3,13.2
1432,For the Love: Fighting for Grace in a World of Impossible Standards,3,45.13
1433,Finding God in the Ruins: How God Redeems Pain,2,46.64
1434,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,4,59.45
1435,In Cold Blood,4,49.98
1436,"Girl, Interrupted",3,42.14
1437,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,2,48.67
1438,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,4,25.15
1439,My Mother Was Nuts,4,31.63
1440,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",3,32.35
1441,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,3,38.71
1442,The Gunning of America: Business and the Making of American Gun Culture,4,16.81
1443,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,2,28.23
1444,God Is Not Great: How Religion Poisons Everything,1,27.8
1445,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,3,31.95
1446,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,3,50.66
1447,"Unstuffed: Decluttering Your Home, Mind, and Soul",1,58.09
1448,Under the Banner of Heaven: A Story of Violent Faith,1,30
1449,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",1,53.51
1450,The Name of God is Mercy,2,37.25
1451,Stiff: The Curious Lives of Human Cadavers,3,36.74
1452,Spilled Milk: Based on a True Story,1,49.51
1453,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",4,41.67
1454,Outliers: The Story of Success,1,14.16
1455,Notes from a Small Island (Notes From a Small Island #1),1,40.17
1456,Night (The Night Trilogy #1),1,13.51
1457,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",1,57.83
1458,Letter to a Christian Nation,1,22.2
1459,Let's Pretend This Never Happened: A Mostly True Memoir,1,45.11
1460,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,1,42.38
1461,Into the Wild,5,56.7
1462,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",3,28.85
1463,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,2,28.88
1464,Gratitude,5,26.66
1465,Disrupted: My Misadventure in the Start-Up Bubble,5,15.28
1466,Brave Enough,5,51.32
1467,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",2,27.35
1468,Blink: The Power of Thinking Without Thinking,5,21.74
1469,Black Flags: The Rise of ISIS,1,40.87
1470,Are We Smart Enough to Know How Smart Animals Are?,1,56.58
1471,A Walk in the Woods: Rediscovering America on the Appalachian Trail,4,30.48
1472,"The Suffragettes (Little Black Classics, #96)",2,11.89
1473,Kindle Paperwhite User's Guide,3,34
1474,H is for Hawk,5,57.42
1475,Travels with Charley: In Search of America,5,57.82
1476,The Tumor,5,41.56
1477,The End of the Jesus Era (An Investigation #1),1,14.4
1478,"Eat, Pray, Love",3,51.32
1479,Rip it Up and Start Again,5,35.02
1480,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",3,57.25
1481,How Music Works,2,37.32
1482,Love Is a Mix Tape (Music #1),1,18.03
1483,Please Kill Me: The Uncensored Oral History of Punk,4,31.19
1484,Kill 'Em and Leave: Searching for James Brown and the American Soul,5,45.05
1485,"Chronicles, Vol. 1",2,52.6
1486,This Is Your Brain on Music: The Science of a Human Obsession,1,38.4
1487,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",3,12.36
1488,No One Here Gets Out Alive,5,20.02
1489,Life,5,31.58
1490,Old Records Never Die: One Man's Quest for His Vinyl and His Past,2,55.66
1491,Forever Rockers (The Rocker #12),3,28.8
1492,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",3,17.93
1493,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,4,22.6
1494,"Starving Hearts (Triangular Trade Trilogy, #1)",2,13.99
1495,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,3,22.5
1496,Aladdin and His Wonderful Lamp,3,53.13
1497,Penny Maybe,3,33.29
1498,Maude (1883-1993):She Grew Up with the country,2,18.02
1499,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",5,20.59
1500,Soul Reader,2,39.58
1501,Bossypants,2,49.46
1502,A World of Flavor: Your Gluten Free Passport,1,42.95
1503,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",5,56.76
1504,Tracing Numbers on a Train,3,41.6
1505,Thirteen Reasons Why,1,52.72
1506,The Secret (The Secret #1),4,27.37
1507,The Psychopath Test: A Journey Through the Madness Industry,2,36
1508,The Kite Runner,4,41.82
1509,The Girl on the Train,2,55.02
1510,The Emerald Mystery,2,23.15
1511,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,3,32
1512,The Art of War,5,33.34
1513,Secrets and Lace (Fatal Hearts #1),1,20.27
1514,Romero and Juliet: A Tragic Tale of Love and Zombies,1,36.94
1515,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,1,41.06
1516,Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),1,10.76
1517,Large Print Heart of the Pride,2,19.15
